#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 08 29 04 00 175  3.9  4.0 99.00 99.00 99.00 999 1019.2  16.6 999.0  16.6 99.0 99.00
2023 08 29 05 00 177  2.8  2.9 99.00 99.00 99.00 999 1019.2  16.4 999.0  16.4 99.0 99.00
2023 08 29 06 00 132  2.0  2.0 99.00 99.00 99.00 999 1018.9  16.2 999.0  16.2 99.0 99.00
2023 08 29 07 00 116  2.2  2.2 99.00 99.00 99.00 999 1018.5  15.9 999.0  15.9 99.0 99.00
2023 08 29 08 00 134  4.2  4.4 99.00 99.00 99.00 999 1018.3  16.5 999.0  16.4 99.0 99.00
2023 08 29 09 00 123  4.8  4.9 99.00 99.00 99.00 999 1017.9  16.6 999.0  16.5 99.0 99.00
2023 08 29 10 00 127  6.4  6.5 99.00 99.00 99.00 999 1017.7  16.3 999.0  16.3 99.0 99.00
2023 08 29 11 00 117  6.5  6.7 99.00 99.00 99.00 999 1017.5  15.9 999.0  15.9 99.0 99.00
2023 08 29 12 00 141  3.7  3.8 99.00 99.00 99.00 999 1017.7  15.6 999.0  15.6 99.0 99.00
2023 08 29 13 00 167  1.1  1.4 99.00 99.00 99.00 999 1017.8  15.8 999.0  15.8 99.0 99.00
2023 08 29 14 00 135  3.1  3.3 99.00 99.00 99.00 999 1018.1  16.9 999.0  16.7 99.0 99.00
2023 08 29 15 00 141  5.5  5.6 99.00 99.00 99.00 999 1018.1  16.7 999.0  16.7 99.0 99.00
2023 08 29 16 00 139  3.1  3.3 99.00 99.00 99.00 999 1017.6  16.6 999.0  16.6 99.0 99.00
2023 08 29 17 00 139  3.5  3.6 99.00 99.00 99.00 999 1017.0  17.3 999.0  17.3 99.0 99.00
2023 08 29 18 00  88  1.8  1.8 99.00 99.00 99.00 999 1016.8  16.4 999.0  16.4 99.0 99.00
2023 08 29 19 00  35  2.5  2.6 99.00 99.00 99.00 999 1016.2  15.6 999.0  15.6 99.0 99.00
2023 08 29 20 00  53  4.4  4.5 99.00 99.00 99.00 999 1015.6  15.4 999.0  15.4 99.0 99.00
2023 08 29 21 00  73  4.8  5.0 99.00 99.00 99.00 999 1015.0  15.9 999.0  15.9 99.0 99.00
2023 08 29 22 00  78  4.8  4.8 99.00 99.00 99.00 999 1014.4  15.4 999.0  15.4 99.0 99.00
2023 08 29 23 00  85  4.7  4.9 99.00 99.00 99.00 999 1013.9  16.0 999.0  16.0 99.0 99.00
2023 08 30 00 00 110  6.5  6.7 99.00 99.00 99.00 999 1014.0  16.8 999.0  16.8 99.0 99.00
2023 08 30 01 00 104  6.7  6.8 99.00 99.00 99.00 999 1013.8  16.4 999.0  16.4 99.0 99.00
2023 08 30 02 00  89  6.6  6.7 99.00 99.00 99.00 999 1013.2  16.0 999.0  16.0 99.0 99.00
2023 08 30 03 00  99  6.5  6.7 99.00 99.00 99.00 999 1012.8  16.0 999.0  16.0 99.0 99.00
2023 08 30 04 00 104  6.5  6.5 99.00 99.00 99.00 999 1012.0  16.2 999.0  16.2 99.0 99.00
2023 08 30 06 00 102  6.9  7.1 99.00 99.00 99.00 999 1010.0  16.6 999.0  16.6 99.0 99.00
2023 08 30 07 00 105  6.7  6.8 99.00 99.00 99.00 999 1009.2  16.4 999.0  16.4 99.0 99.00
2023 08 30 08 00  98  5.8  5.9 99.00 99.00 99.00 999 1007.6  16.7 999.0  16.7 99.0 99.00
2023 08 30 09 00  96  6.2  6.3 99.00 99.00 99.00 999 1007.2  16.9 999.0  16.9 99.0 99.00
2023 08 30 10 00 137  6.3  6.4 99.00 99.00 99.00 999 1007.2  17.3 999.0  17.3 99.0 99.00
2023 08 30 11 00 154  5.7  5.8 99.00 99.00 99.00 999 1006.8  18.0 999.0  18.0 99.0 99.00
2023 08 30 12 00 153  4.3  4.4 99.00 99.00 99.00 999 1006.5  19.1 999.0  19.1 99.0 99.00
2023 08 30 13 00 144  3.9  4.1 99.00 99.00 99.00 999 1005.3  17.8 999.0  17.8 99.0 99.00
2023 08 30 14 00 145  5.4  5.5 99.00 99.00 99.00 999 1005.1  17.6 999.0  17.6 99.0 99.00
2023 08 30 15 00 166  5.0  5.2 99.00 99.00 99.00 999 1004.3  17.4 999.0  17.4 99.0 99.00
2023 08 30 16 00 138  5.9  5.9 99.00 99.00 99.00 999 1002.7  17.6 999.0  17.6 99.0 99.00
2023 08 30 17 00 147  6.5  6.7 99.00 99.00 99.00 999 1001.8  17.3 999.0  17.3 99.0 99.00
2023 08 30 18 00 287  5.0  5.8 99.00 99.00 99.00 999 1001.8  16.5 999.0  16.5 99.0 99.00
2023 08 30 19 00 114  3.3  3.5 99.00 99.00 99.00 999 1000.8  16.9 999.0  16.9 99.0 99.00
2023 08 30 20 00 205  6.1  6.3 99.00 99.00 99.00 999 1000.4  16.1 999.0  16.1 99.0 99.00
2023 08 30 21 00 209  8.8  9.1 99.00 99.00 99.00 999 1000.1  16.1 999.0  16.1 99.0 99.00
2023 08 30 22 00 220  8.1  9.0 99.00 99.00 99.00 999 1000.4  16.0 999.0  16.0 99.0 99.00
2023 08 30 23 00 234  6.4  6.5 99.00 99.00 99.00 999 1000.5  15.4 999.0  15.4 99.0 99.00
2023 08 31 00 00 223  8.1  8.7 99.00 99.00 99.00 999 1000.9  15.3 999.0  15.3 99.0 99.00
2023 08 31 01 00 242  7.7  8.2 99.00 99.00 99.00 999 1001.8  15.6 999.0  15.6 99.0 99.00
2023 08 31 02 00 249  8.1  8.3 99.00 99.00 99.00 999 1002.0  15.5 999.0  15.5 99.0 99.00
2023 08 31 03 00 251  7.4  7.8 99.00 99.00 99.00 999 1002.2  15.6 999.0  15.6 99.0 99.00
2023 08 31 04 00 267  7.9  8.1 99.00 99.00 99.00 999 1002.3  15.5 999.0  15.5 99.0 99.00
2023 08 31 05 00 268  5.3  5.7 99.00 99.00 99.00 999 1002.8  15.0 999.0  15.0 99.0 99.00
2023 08 31 06 00 283  6.8  7.1 99.00 99.00 99.00 999 1003.4  15.3 999.0  15.3 99.0 99.00
2023 08 31 07 00 285  6.3  6.6 99.00 99.00 99.00 999 1003.9  16.1 999.0  16.1 99.0 99.00
2023 08 31 08 00 300  5.4  5.7 99.00 99.00 99.00 999 1004.4  14.7 999.0  14.7 99.0 99.00
2023 08 31 09 00 305  5.9  7.3 99.00 99.00 99.00 999 1005.3  15.8 999.0  14.9 99.0 99.00
2023 08 31 10 00 308  8.2  8.6 99.00 99.00 99.00 999 1005.9  14.7 999.0  14.0 99.0 99.00
2023 08 31 11 00 301  9.4  9.9 99.00 99.00 99.00 999 1007.1  14.6 999.0  13.8 99.0 99.00
2023 08 31 12 00 304  9.7 10.9 99.00 99.00 99.00 999 1007.9  14.6 999.0  12.8 99.0 99.00
2023 08 31 13 00 298  5.9  6.5 99.00 99.00 99.00 999 1009.1  14.3 999.0  12.0 99.0 99.00
2023 08 31 14 00 314  7.4  8.3 99.00 99.00 99.00 999 1009.9  14.4 999.0  10.3 99.0 99.00
2023 08 31 15 00 321  4.3  4.6 99.00 99.00 99.00 999 1010.8  14.3 999.0  10.0 99.0 99.00
2023 08 31 16 00 309  1.4  2.2 99.00 99.00 99.00 999 1011.1  14.6 999.0  10.2 99.0 99.00
2023 08 31 17 00 304  5.3  6.0 99.00 99.00 99.00 999 1011.1  15.7 999.0   9.2 99.0 99.00
2023 08 31 18 00 301  6.7  7.0 99.00 99.00 99.00 999 1011.6  15.8 999.0   9.9 99.0 99.00
2023 08 31 19 00 336  6.9  7.6 99.00 99.00 99.00 999 1011.9  15.9 999.0   9.4 99.0 99.00
2023 08 31 20 00 333  6.2  6.5 99.00 99.00 99.00 999 1012.3  16.0 999.0   9.1 99.0 99.00
2023 08 31 21 00 339  6.4  6.6 99.00 99.00 99.00 999 1013.0  17.5 999.0   7.2 99.0 99.00
2023 08 31 22 00 340  6.9  7.3 99.00 99.00 99.00 999 1013.9  16.6 999.0   8.6 99.0 99.00
2023 08 31 23 00 339  8.6  9.0 99.00 99.00 99.00 999 1014.6  16.5 999.0   8.3 99.0 99.00
