"Time-UTC","MDRM1-Hourly-Air_Temperatures_Deg_F","MDRM1-Hourly-Wind_Speed_mph"
"2022-05-24 05:00:00 UTC","50.0","17"
"2022-05-24 06:00:00 UTC","49.6","20"
"2022-05-24 07:00:00 UTC","49.1","20"
"2022-05-24 08:00:00 UTC","48.6","18"
"2022-05-24 09:00:00 UTC","47.7","17"
"2022-05-24 10:00:00 UTC","47.5","20"
"2022-05-24 11:00:00 UTC","47.1","18"
"2022-05-24 12:00:00 UTC","46.8","14"
"2022-05-24 13:00:00 UTC","46.8","17"
"2022-05-24 14:00:00 UTC","46.9","17"
"2022-05-24 15:00:00 UTC","47.3","15"
"2022-05-24 16:00:00 UTC","48.2","10"
"2022-05-24 17:00:00 UTC","48.9","8"
"2022-05-24 18:00:00 UTC","50.2","10"
"2022-05-24 19:00:00 UTC","52.5","8"
"2022-05-24 20:00:00 UTC","50.2","7"
"2022-05-24 21:00:00 UTC","49.3","9"
"2022-05-24 22:00:00 UTC","49.1","11"
"2022-05-24 23:00:00 UTC","48.9","11"
"2022-05-25 00:00:00 UTC","48.7","13"
"2022-05-25 01:00:00 UTC","48.6","11"
"2022-05-25 02:00:00 UTC","48.0","10"
"2022-05-25 03:00:00 UTC","47.8","10"
"2022-05-25 04:00:00 UTC","47.7","9"
"2022-05-25 05:00:00 UTC","47.7","8"
"2022-05-25 06:00:00 UTC","47.7","6"
"2022-05-25 07:00:00 UTC","48.2","8"
"2022-05-25 08:00:00 UTC","47.5","9"
"2022-05-25 09:00:00 UTC","47.3","6"
"2022-05-25 10:00:00 UTC","48.0","5"
"2022-05-25 11:00:00 UTC","47.7","5"
"2022-05-25 12:00:00 UTC","47.3","6"
"2022-05-25 13:00:00 UTC","47.7","6"
"2022-05-25 14:00:00 UTC","48.6","2"
"2022-05-25 15:00:00 UTC","52.7","5"
"2022-05-25 16:00:00 UTC","52.3","7"
"2022-05-25 17:00:00 UTC","50.4","13"
"2022-05-25 18:00:00 UTC","51.8","13"
"2022-05-25 19:00:00 UTC","51.3","11"
"2022-05-25 20:00:00 UTC","51.6","13"
"2022-05-25 21:00:00 UTC","52.7","15"
"2022-05-25 22:00:00 UTC","51.6","15"
"2022-05-25 23:00:00 UTC","50.9","17"
"2022-05-26 00:00:00 UTC","49.6","15"
"2022-05-26 01:00:00 UTC","49.5","15"
"2022-05-26 02:00:00 UTC","49.3","15"
"2022-05-26 03:00:00 UTC","48.7","14"
"2022-05-26 04:00:00 UTC","48.9","15"
"2022-05-26 05:00:00 UTC","48.7","11"
"2022-05-26 06:00:00 UTC","48.7","11"
"2022-05-26 07:00:00 UTC","48.7","15"
"2022-05-26 08:00:00 UTC","49.1","17"
"2022-05-26 09:00:00 UTC","48.9","17"
"2022-05-26 10:00:00 UTC","49.1","17"
"2022-05-26 11:00:00 UTC","49.5","18"
"2022-05-26 12:00:00 UTC","49.8","20"
"2022-05-26 13:00:00 UTC","49.8","17"
"2022-05-26 14:00:00 UTC","50.5","18"
"2022-05-26 15:00:00 UTC","50.9","16"
"2022-05-26 16:00:00 UTC","51.3","22"
"2022-05-26 17:00:00 UTC","51.4","21"
"2022-05-26 18:00:00 UTC","50.7","20"
"2022-05-26 19:00:00 UTC","51.1","23"
"2022-05-26 20:00:00 UTC","51.6","23"
"2022-05-26 21:00:00 UTC","51.4","21"
"2022-05-26 22:00:00 UTC","51.8","22"
"2022-05-26 23:00:00 UTC","51.1","24"
"2022-05-27 00:00:00 UTC","51.1","25"
"2022-05-27 01:00:00 UTC","50.7","23"
"2022-05-27 02:00:00 UTC","51.1","26"
"2022-05-27 03:00:00 UTC","50.9","24"
"2022-05-27 04:00:00 UTC","51.1","28"
"2022-05-27 05:00:00 UTC","50.9","23"
"2022-05-27 06:00:00 UTC","51.1","26"
"2022-05-27 07:00:00 UTC","51.8","30"
"2022-05-27 08:00:00 UTC","52.0","29"
"2022-05-27 09:00:00 UTC","51.3","28"
"2022-05-27 10:00:00 UTC","51.4","29"
"2022-05-27 11:00:00 UTC","51.8","25"
"2022-05-27 12:00:00 UTC","53.1","29"
"2022-05-27 13:00:00 UTC","52.9","29"
"2022-05-27 14:00:00 UTC","52.2","28"
"2022-05-27 15:00:00 UTC","53.1","26"
"2022-05-27 16:00:00 UTC","53.1","26"
"2022-05-27 17:00:00 UTC","53.1","26"
"2022-05-27 18:00:00 UTC","52.3","23"
"2022-05-27 19:00:00 UTC","52.5","24"
"2022-05-27 20:00:00 UTC","52.7","28"
"2022-05-27 21:00:00 UTC","53.1","28"
"2022-05-27 22:00:00 UTC","52.0","29"
"2022-05-27 23:00:00 UTC","51.1","25"
"2022-05-28 00:00:00 UTC","50.4","23"
"2022-05-28 01:00:00 UTC","51.1","24"
"2022-05-28 02:00:00 UTC","52.2","25"
"2022-05-28 03:00:00 UTC","52.9","28"
"2022-05-28 04:00:00 UTC","53.1","28"
"2022-05-28 05:00:00 UTC","52.2","25"
"2022-05-28 06:00:00 UTC","52.7","26"
"2022-05-28 07:00:00 UTC","53.2","33"
"2022-05-28 08:00:00 UTC","53.1","30"
"2022-05-28 09:00:00 UTC","52.9","33"
"2022-05-28 10:00:00 UTC","53.8","31"
"2022-05-28 11:00:00 UTC","52.9","29"
"2022-05-28 12:00:00 UTC","52.3","28"
"2022-05-28 13:00:00 UTC","52.2","21"
"2022-05-28 14:00:00 UTC","52.9","23"
"2022-05-28 15:00:00 UTC","52.2","18"
"2022-05-28 16:00:00 UTC","52.5","22"
"2022-05-28 17:00:00 UTC","52.5","24"
"2022-05-28 18:00:00 UTC","54.7","23"
"2022-05-28 19:00:00 UTC","52.3","24"
"2022-05-28 20:00:00 UTC","52.2","25"
"2022-05-28 21:00:00 UTC","51.6","26"
"2022-05-28 22:00:00 UTC","51.6","21"
"2022-05-28 23:00:00 UTC","50.2","15"
"2022-05-29 00:00:00 UTC","51.4","8"
"2022-05-29 01:00:00 UTC","52.0","9"
"2022-05-29 02:00:00 UTC","54.3","7"
"2022-05-29 03:00:00 UTC","53.2","8"
"2022-05-29 04:00:00 UTC","54.3","13"
"2022-05-29 05:00:00 UTC","55.6","14"
"2022-05-29 06:00:00 UTC","53.2","13"
"2022-05-29 07:00:00 UTC","53.1","15"
"2022-05-29 08:00:00 UTC","52.9","17"
"2022-05-29 09:00:00 UTC","53.4","14"
"2022-05-29 10:00:00 UTC","52.5","13"
"2022-05-29 11:00:00 UTC","52.5","10"
"2022-05-29 12:00:00 UTC","53.4","10"
"2022-05-29 13:00:00 UTC","54.0","8"
"2022-05-29 14:00:00 UTC","53.4","9"
"2022-05-29 15:00:00 UTC","51.6","11"
"2022-05-29 16:00:00 UTC","52.3","16"
"2022-05-29 17:00:00 UTC","53.1","17"
"2022-05-29 18:00:00 UTC","56.1","22"
"2022-05-29 19:00:00 UTC","54.9","20"
"2022-05-29 20:00:00 UTC","55.4","23"
"2022-05-29 21:00:00 UTC","55.6","24"
"2022-05-29 22:00:00 UTC","55.2","23"
"2022-05-29 23:00:00 UTC","55.2","25"
"2022-05-30 00:00:00 UTC","54.0","21"
"2022-05-30 01:00:00 UTC","52.7","17"
"2022-05-30 02:00:00 UTC","52.5","13"
"2022-05-30 03:00:00 UTC","52.7","14"
"2022-05-30 04:00:00 UTC","52.7","14"
"2022-05-30 05:00:00 UTC","52.9","14"
"2022-05-30 06:00:00 UTC","53.1","16"
"2022-05-30 07:00:00 UTC","52.7","16"
"2022-05-30 08:00:00 UTC","52.2","15"
"2022-05-30 09:00:00 UTC","52.3","17"
"2022-05-30 10:00:00 UTC","51.8","15"
"2022-05-30 11:00:00 UTC","51.8","16"
"2022-05-30 12:00:00 UTC","51.8","17"
"2022-05-30 13:00:00 UTC","51.3","16"
"2022-05-30 14:00:00 UTC","51.6","16"
"2022-05-30 15:00:00 UTC","51.6","14"
"2022-05-30 16:00:00 UTC","52.3","17"
"2022-05-30 17:00:00 UTC","52.5","15"
"2022-05-30 18:00:00 UTC","53.6","16"
"2022-05-30 19:00:00 UTC","53.8","21"
"2022-05-30 20:00:00 UTC","54.9","21"
"2022-05-30 21:00:00 UTC","55.8","20"
"2022-05-30 22:00:00 UTC","56.3","20"
"2022-05-30 23:00:00 UTC","56.1","20"
"2022-05-31 00:00:00 UTC","54.9","13"
"2022-05-31 01:00:00 UTC","56.8","16"
"2022-05-31 02:00:00 UTC","55.6","7"
"2022-05-31 03:00:00 UTC","58.8","1"
"2022-05-31 04:00:00 UTC","60.6","7"
"2022-05-31 05:00:00 UTC","58.3","3"
"2022-05-31 06:00:00 UTC","56.3","2"
"2022-05-31 07:00:00 UTC","50.4","30"
"2022-05-31 08:00:00 UTC","49.8","33"
"2022-05-31 09:00:00 UTC","48.0","36"
"2022-05-31 10:00:00 UTC","46.9","33"
"2022-05-31 11:00:00 UTC","46.2","28"
"2022-05-31 12:00:00 UTC","46.9","23"
"2022-05-31 13:00:00 UTC","46.9","15"
"2022-05-31 14:00:00 UTC","46.8","13"
"2022-05-31 15:00:00 UTC","46.8","6"
"2022-05-31 16:00:00 UTC","47.3","6"
"2022-05-31 17:00:00 UTC","47.8","11"
"2022-05-31 18:00:00 UTC","47.8","9"
"2022-05-31 19:00:00 UTC","",""
"2022-05-31 20:00:00 UTC","48.7","20"
"2022-05-31 21:00:00 UTC","49.1","20"
"2022-05-31 22:00:00 UTC","49.8","20"
"2022-05-31 23:00:00 UTC","49.8","17"
"2022-06-01 00:00:00 UTC","49.8","16"
"2022-06-01 01:00:00 UTC","49.6","15"
"2022-06-01 02:00:00 UTC","49.3","13"
"2022-06-01 03:00:00 UTC","49.6","11"
"2022-06-01 04:00:00 UTC","48.9","7"
"2022-06-01 05:00:00 UTC","48.4","20"
"2022-06-01 06:00:00 UTC","47.7","16"
"2022-06-01 07:00:00 UTC","47.7","7"
"2022-06-01 08:00:00 UTC","46.8","9"
"2022-06-01 09:00:00 UTC","46.8","10"
"2022-06-01 10:00:00 UTC","47.5","10"
"2022-06-01 11:00:00 UTC","47.7","11"
"2022-06-01 12:00:00 UTC","47.8","9"
"2022-06-01 13:00:00 UTC","48.0","6"
"2022-06-01 14:00:00 UTC","48.7","6"
"2022-06-01 15:00:00 UTC","48.9","5"
"2022-06-01 16:00:00 UTC","50.0","8"
"2022-06-01 17:00:00 UTC","50.5","11"
"2022-06-01 18:00:00 UTC","51.4","14"
"2022-06-01 19:00:00 UTC","50.9","18"
"2022-06-01 20:00:00 UTC","50.2","21"
"2022-06-01 21:00:00 UTC","50.2","21"
"2022-06-01 22:00:00 UTC","50.0","21"
"2022-06-01 23:00:00 UTC","49.8","22"
"2022-06-02 00:00:00 UTC","49.8","21"
"2022-06-02 01:00:00 UTC","49.8","22"
"2022-06-02 02:00:00 UTC","49.5","20"
"2022-06-02 03:00:00 UTC","49.5","15"
"2022-06-02 04:00:00 UTC","49.6","16"
"2022-06-02 05:00:00 UTC","49.5","17"
"2022-06-02 06:00:00 UTC","49.5","13"
"2022-06-02 07:00:00 UTC","49.1","11"
"2022-06-02 08:00:00 UTC","49.1","13"
"2022-06-02 09:00:00 UTC","49.3","13"
"2022-06-02 10:00:00 UTC","49.1","9"
"2022-06-02 11:00:00 UTC","49.3","18"
"2022-06-02 12:00:00 UTC","49.5","10"
"2022-06-02 13:00:00 UTC","49.8","11"
"2022-06-02 14:00:00 UTC","50.9","8"
"2022-06-02 15:00:00 UTC","52.0","10"
"2022-06-02 16:00:00 UTC","51.6","13"
"2022-06-02 17:00:00 UTC","51.8","11"
"2022-06-02 18:00:00 UTC","52.9","14"
"2022-06-02 19:00:00 UTC","53.2","11"
"2022-06-02 20:00:00 UTC","52.5","13"
"2022-06-02 21:00:00 UTC","51.6","11"
"2022-06-02 22:00:00 UTC","51.1","13"
"2022-06-02 23:00:00 UTC","50.7","11"
"2022-06-03 00:00:00 UTC","50.5","13"
"2022-06-03 01:00:00 UTC","50.5","10"
"2022-06-03 02:00:00 UTC","50.7","7"
"2022-06-03 03:00:00 UTC","50.5","9"
"2022-06-03 04:00:00 UTC","50.2","11"
"2022-06-03 05:00:00 UTC","50.0","10"
"2022-06-03 06:00:00 UTC","49.8","8"
"2022-06-03 07:00:00 UTC","48.9","6"
"2022-06-03 08:00:00 UTC","47.3","8"
"2022-06-03 09:00:00 UTC","46.9","7"
"2022-06-03 10:00:00 UTC","47.7","2"
"2022-06-03 11:00:00 UTC","48.9","3"
"2022-06-03 12:00:00 UTC","48.4","5"
"2022-06-03 13:00:00 UTC","48.4","5"
"2022-06-03 14:00:00 UTC","48.6","7"
"2022-06-03 15:00:00 UTC","48.9","5"
"2022-06-03 16:00:00 UTC","50.4","2"
"2022-06-03 17:00:00 UTC","51.1","3"
"2022-06-03 18:00:00 UTC","49.1","7"
"2022-06-03 19:00:00 UTC","49.1","7"
"2022-06-03 20:00:00 UTC","49.3","9"
"2022-06-03 21:00:00 UTC","49.6","9"
"2022-06-03 22:00:00 UTC","49.6","9"
"2022-06-03 23:00:00 UTC","50.0","9"
"2022-06-04 00:00:00 UTC","50.2","9"
"2022-06-04 01:00:00 UTC","50.7","7"
"2022-06-04 02:00:00 UTC","50.9","6"
"2022-06-04 03:00:00 UTC","51.4","3"
"2022-06-04 04:00:00 UTC","51.1","2"
"2022-06-04 05:00:00 UTC","50.2","3"
"2022-06-04 06:00:00 UTC","50.5","0"
"2022-06-04 07:00:00 UTC","50.4","2"
"2022-06-04 08:00:00 UTC","49.8","2"
"2022-06-04 09:00:00 UTC","49.6","0"
"2022-06-04 10:00:00 UTC","51.6","3"
"2022-06-04 11:00:00 UTC","49.3","9"
"2022-06-04 12:00:00 UTC","53.2","3"
"2022-06-04 13:00:00 UTC","50.2","2"
"2022-06-04 14:00:00 UTC","53.2","1"
"2022-06-04 15:00:00 UTC","52.5","3"
"2022-06-04 16:00:00 UTC","54.9","7"
"2022-06-04 17:00:00 UTC","54.9","7"
"2022-06-04 18:00:00 UTC","55.8","8"
"2022-06-04 19:00:00 UTC","55.6","9"
"2022-06-04 20:00:00 UTC","55.0","10"
"2022-06-04 21:00:00 UTC","54.3","10"
"2022-06-04 22:00:00 UTC","55.6","9"
"2022-06-04 23:00:00 UTC","54.1","11"
"2022-06-05 00:00:00 UTC","51.6","15"
"2022-06-05 01:00:00 UTC","51.3","11"
"2022-06-05 02:00:00 UTC","50.7","14"
"2022-06-05 03:00:00 UTC","51.1","1"
"2022-06-05 04:00:00 UTC","50.5","5"
"2022-06-05 05:00:00 UTC","51.6","7"
"2022-06-05 06:00:00 UTC","51.4","8"
"2022-06-05 07:00:00 UTC","51.3","10"
"2022-06-05 08:00:00 UTC","51.4","5"
"2022-06-05 09:00:00 UTC","51.1","5"
"2022-06-05 10:00:00 UTC","50.9","5"
"2022-06-05 11:00:00 UTC","51.4","7"
"2022-06-05 12:00:00 UTC","51.3","7"
"2022-06-05 13:00:00 UTC","51.6","9"
"2022-06-05 14:00:00 UTC","51.6","9"
"2022-06-05 15:00:00 UTC","51.3","11"
"2022-06-05 16:00:00 UTC","51.4","14"
"2022-06-05 17:00:00 UTC","49.6","13"
"2022-06-05 18:00:00 UTC","51.4","20"
"2022-06-05 19:00:00 UTC","52.2","15"
"2022-06-05 20:00:00 UTC","53.6","18"
"2022-06-05 21:00:00 UTC","53.6","18"
"2022-06-05 22:00:00 UTC","53.8","17"
"2022-06-05 23:00:00 UTC","54.1","16"
"2022-06-06 00:00:00 UTC","55.4","11"
"2022-06-06 01:00:00 UTC","54.9","9"
"2022-06-06 02:00:00 UTC","55.2","11"
"2022-06-06 03:00:00 UTC","53.6","10"
"2022-06-06 04:00:00 UTC","52.2","9"
"2022-06-06 05:00:00 UTC","53.6","11"
"2022-06-06 06:00:00 UTC","52.3","11"
"2022-06-06 07:00:00 UTC","53.1","13"
"2022-06-06 08:00:00 UTC","53.6","15"
"2022-06-06 09:00:00 UTC","54.0","15"
"2022-06-06 10:00:00 UTC","53.4","13"
"2022-06-06 11:00:00 UTC","52.9","5"
"2022-06-06 12:00:00 UTC","54.0","3"
"2022-06-06 13:00:00 UTC","53.2","3"
"2022-06-06 14:00:00 UTC","56.5","0"
"2022-06-06 15:00:00 UTC","56.3","6"
"2022-06-06 16:00:00 UTC","56.5","7"
"2022-06-06 17:00:00 UTC","56.8","11"
"2022-06-06 18:00:00 UTC","60.1","8"
"2022-06-06 19:00:00 UTC","57.9","10"
"2022-06-06 20:00:00 UTC","55.9","11"
"2022-06-06 21:00:00 UTC","62.1","5"
"2022-06-06 22:00:00 UTC","58.6","10"
"2022-06-06 23:00:00 UTC","59.0","10"
"2022-06-07 00:00:00 UTC","57.6","9"
"2022-06-07 01:00:00 UTC","54.5","7"
"2022-06-07 02:00:00 UTC","54.7","9"
"2022-06-07 03:00:00 UTC","54.1","10"
"2022-06-07 04:00:00 UTC","53.2","13"
"2022-06-07 05:00:00 UTC","53.2","11"
"2022-06-07 06:00:00 UTC","53.2","15"
"2022-06-07 07:00:00 UTC","53.1","15"
"2022-06-07 08:00:00 UTC","53.4","15"
"2022-06-07 09:00:00 UTC","54.0","9"
"2022-06-07 10:00:00 UTC","56.1","10"
"2022-06-07 11:00:00 UTC","56.5","10"
"2022-06-07 12:00:00 UTC","58.1","8"
"2022-06-07 13:00:00 UTC","57.4","8"
"2022-06-07 14:00:00 UTC","57.9","8"
"2022-06-07 15:00:00 UTC","59.2","8"
"2022-06-07 16:00:00 UTC","58.6","11"
"2022-06-07 17:00:00 UTC","58.1","14"
"2022-06-07 18:00:00 UTC","57.6","17"
"2022-06-07 19:00:00 UTC","57.4","15"
"2022-06-07 20:00:00 UTC","57.2","16"
"2022-06-07 21:00:00 UTC","56.8","17"
"2022-06-07 22:00:00 UTC","55.9","18"
"2022-06-07 23:00:00 UTC","55.8","18"
"2022-06-08 00:00:00 UTC","55.9","20"
"2022-06-08 01:00:00 UTC","56.3","22"
"2022-06-08 02:00:00 UTC","55.6","23"
"2022-06-08 03:00:00 UTC","56.3","25"
"2022-06-08 04:00:00 UTC","55.6","26"
"2022-06-08 05:00:00 UTC","55.8","29"
"2022-06-08 06:00:00 UTC","54.7","24"
"2022-06-08 07:00:00 UTC","54.9","23"
"2022-06-08 08:00:00 UTC","54.7","23"
"2022-06-08 09:00:00 UTC","55.0","26"
"2022-06-08 10:00:00 UTC","54.3","20"
"2022-06-08 11:00:00 UTC","55.0","23"
"2022-06-08 12:00:00 UTC","54.5","22"
"2022-06-08 13:00:00 UTC","55.6","22"
"2022-06-08 14:00:00 UTC","55.6","23"
"2022-06-08 15:00:00 UTC","55.2","31"
"2022-06-08 16:00:00 UTC","55.2","32"
"2022-06-08 17:00:00 UTC","56.3","33"
"2022-06-08 18:00:00 UTC","55.4","26"
"2022-06-08 19:00:00 UTC","55.2","32"
"2022-06-08 20:00:00 UTC","54.3","25"
"2022-06-08 21:00:00 UTC","53.8","20"
"2022-06-08 22:00:00 UTC","52.9","15"
"2022-06-08 23:00:00 UTC","52.5","14"
"2022-06-09 00:00:00 UTC","53.1","14"
"2022-06-09 01:00:00 UTC","53.2","8"
"2022-06-09 02:00:00 UTC","53.1","9"
"2022-06-09 03:00:00 UTC","52.2","7"
"2022-06-09 04:00:00 UTC","51.4","7"
"2022-06-09 05:00:00 UTC","50.7","6"
"2022-06-09 06:00:00 UTC","50.7","3"
"2022-06-09 07:00:00 UTC","50.4","5"
"2022-06-09 08:00:00 UTC","50.2","1"
"2022-06-09 09:00:00 UTC","49.6","6"
"2022-06-09 10:00:00 UTC","49.3","8"
"2022-06-09 11:00:00 UTC","49.5","10"
"2022-06-09 12:00:00 UTC","49.8","11"
"2022-06-09 13:00:00 UTC","51.1","13"
"2022-06-09 14:00:00 UTC","50.4","14"
"2022-06-09 15:00:00 UTC","50.2","15"
"2022-06-09 16:00:00 UTC","51.3","20"
"2022-06-09 17:00:00 UTC","52.2","21"
"2022-06-09 18:00:00 UTC","55.0","23"
"2022-06-09 19:00:00 UTC","56.1","24"
"2022-06-09 20:00:00 UTC","56.5","24"
"2022-06-09 21:00:00 UTC","55.6","23"
"2022-06-09 22:00:00 UTC","54.3","21"
"2022-06-09 23:00:00 UTC","54.3","23"
"2022-06-10 00:00:00 UTC","54.0","22"
"2022-06-10 01:00:00 UTC","54.0","21"
"2022-06-10 02:00:00 UTC","52.2","23"
"2022-06-10 03:00:00 UTC","56.1","25"
"2022-06-10 04:00:00 UTC","55.8","26"
"2022-06-10 05:00:00 UTC","54.5","25"
"2022-06-10 06:00:00 UTC","54.0","16"
"2022-06-10 07:00:00 UTC","54.7","22"
"2022-06-10 08:00:00 UTC","54.1","20"
"2022-06-10 09:00:00 UTC","54.3","21"
"2022-06-10 10:00:00 UTC","53.8","21"
"2022-06-10 11:00:00 UTC","53.1","17"
"2022-06-10 12:00:00 UTC","53.2","13"
"2022-06-10 13:00:00 UTC","53.1","17"
"2022-06-10 14:00:00 UTC","52.7","18"
"2022-06-10 15:00:00 UTC","52.7","18"
"2022-06-10 16:00:00 UTC","53.4","15"
"2022-06-10 17:00:00 UTC","53.6","20"
"2022-06-10 18:00:00 UTC","56.1","16"
"2022-06-10 19:00:00 UTC","56.7","16"
"2022-06-10 20:00:00 UTC","56.3","22"
"2022-06-10 21:00:00 UTC","57.4","21"
"2022-06-10 22:00:00 UTC","56.5","22"
"2022-06-10 23:00:00 UTC","56.1","25"
"2022-06-11 00:00:00 UTC","54.7","21"
"2022-06-11 01:00:00 UTC","54.1","17"
"2022-06-11 02:00:00 UTC","53.8","17"
"2022-06-11 03:00:00 UTC","55.9","20"
"2022-06-11 04:00:00 UTC","55.4","17"
"2022-06-11 05:00:00 UTC","55.8","17"
"2022-06-11 06:00:00 UTC","58.1","17"
"2022-06-11 07:00:00 UTC","55.8","16"
"2022-06-11 08:00:00 UTC","54.5","14"
"2022-06-11 09:00:00 UTC","53.8","10"
"2022-06-11 10:00:00 UTC","54.5","13"
"2022-06-11 11:00:00 UTC","54.1","16"
"2022-06-11 12:00:00 UTC","54.1","13"
"2022-06-11 13:00:00 UTC","54.5","15"
"2022-06-11 14:00:00 UTC","54.1","13"
"2022-06-11 15:00:00 UTC","54.3","11"
"2022-06-11 16:00:00 UTC","56.3","15"
"2022-06-11 17:00:00 UTC","57.9","17"
"2022-06-11 18:00:00 UTC","58.5","17"
"2022-06-11 19:00:00 UTC","58.6","15"
"2022-06-11 20:00:00 UTC","57.6","17"
"2022-06-11 21:00:00 UTC","57.0","16"
"2022-06-11 22:00:00 UTC","55.8","16"
"2022-06-11 23:00:00 UTC","55.0","16"
"2022-06-12 00:00:00 UTC","54.7","17"
"2022-06-12 01:00:00 UTC","54.5","16"
"2022-06-12 02:00:00 UTC","55.0","16"
"2022-06-12 03:00:00 UTC","55.4","13"
"2022-06-12 04:00:00 UTC","54.9","8"
"2022-06-12 05:00:00 UTC","55.4","10"
"2022-06-12 06:00:00 UTC","54.9","9"
"2022-06-12 07:00:00 UTC","55.0","10"
"2022-06-12 08:00:00 UTC","56.3","11"
"2022-06-12 09:00:00 UTC","55.9","10"
"2022-06-12 10:00:00 UTC","56.3","13"
"2022-06-12 11:00:00 UTC","56.8","13"
"2022-06-12 12:00:00 UTC","57.9","10"
"2022-06-12 13:00:00 UTC","56.5","13"
"2022-06-12 14:00:00 UTC","57.0","11"
"2022-06-12 15:00:00 UTC","57.6","14"
"2022-06-12 16:00:00 UTC","58.1","13"
"2022-06-12 17:00:00 UTC","57.7","14"
"2022-06-12 18:00:00 UTC","59.5","14"
"2022-06-12 19:00:00 UTC","60.4","13"
"2022-06-12 20:00:00 UTC","59.0","15"
"2022-06-12 21:00:00 UTC","58.8","14"
"2022-06-12 22:00:00 UTC","58.8","16"
"2022-06-12 23:00:00 UTC","58.1","17"
"2022-06-13 00:00:00 UTC","57.2","21"
"2022-06-13 01:00:00 UTC","56.8","20"
"2022-06-13 02:00:00 UTC","57.2","18"
"2022-06-13 03:00:00 UTC","56.1","21"
"2022-06-13 04:00:00 UTC","56.1","16"
"2022-06-13 05:00:00 UTC","57.2","20"
"2022-06-13 06:00:00 UTC","56.8","13"
"2022-06-13 07:00:00 UTC","55.9","22"
"2022-06-13 08:00:00 UTC","55.2","21"
"2022-06-13 09:00:00 UTC","54.5","16"
"2022-06-13 10:00:00 UTC","56.7","9"
"2022-06-13 11:00:00 UTC","55.6","14"
"2022-06-13 12:00:00 UTC","54.7","17"
"2022-06-13 13:00:00 UTC","55.0","21"
"2022-06-13 14:00:00 UTC","56.8","22"
"2022-06-13 15:00:00 UTC","56.3","17"
"2022-06-13 16:00:00 UTC","55.6","20"
"2022-06-13 17:00:00 UTC","55.2","16"
"2022-06-13 18:00:00 UTC","55.2","13"
"2022-06-13 19:00:00 UTC","56.1","13"
"2022-06-13 20:00:00 UTC","55.0","16"
"2022-06-13 21:00:00 UTC","54.5","10"
"2022-06-13 22:00:00 UTC","54.5","13"
"2022-06-13 23:00:00 UTC","55.0","8"
"2022-06-14 00:00:00 UTC","55.8","7"
"2022-06-14 01:00:00 UTC","54.1","7"
"2022-06-14 02:00:00 UTC","52.3","7"
"2022-06-14 03:00:00 UTC","54.1","1"
"2022-06-14 04:00:00 UTC","52.5","5"
"2022-06-14 05:00:00 UTC","52.2","9"
"2022-06-14 06:00:00 UTC","52.2","6"
"2022-06-14 07:00:00 UTC","53.4","1"
"2022-06-14 08:00:00 UTC","52.2","2"
"2022-06-14 09:00:00 UTC","53.4","13"
"2022-06-14 10:00:00 UTC","52.7","11"
"2022-06-14 11:00:00 UTC","54.1","10"
"2022-06-14 12:00:00 UTC","54.0","8"
"2022-06-14 13:00:00 UTC","57.2","18"
"2022-06-14 14:00:00 UTC","57.9","9"
"2022-06-14 15:00:00 UTC","56.1","14"
"2022-06-14 16:00:00 UTC","58.8","14"
"2022-06-14 17:00:00 UTC","59.9","6"
"2022-06-14 18:00:00 UTC","60.3","13"
"2022-06-14 19:00:00 UTC","61.9","8"
"2022-06-14 20:00:00 UTC","61.2","5"
"2022-06-14 21:00:00 UTC","66.7","2"
"2022-06-14 22:00:00 UTC","63.1","7"
"2022-06-14 23:00:00 UTC","65.7","8"
"2022-06-15 00:00:00 UTC","57.2","14"
"2022-06-15 01:00:00 UTC","57.2","17"
"2022-06-15 02:00:00 UTC","57.0","17"
"2022-06-15 03:00:00 UTC","56.1","15"
"2022-06-15 04:00:00 UTC","56.3","21"
"2022-06-15 05:00:00 UTC","55.0","20"
"2022-06-15 06:00:00 UTC","55.2","16"
"2022-06-15 07:00:00 UTC","54.5","17"
"2022-06-15 08:00:00 UTC","54.0","17"
"2022-06-15 09:00:00 UTC","54.0","17"
"2022-06-15 10:00:00 UTC","54.0","16"
"2022-06-15 11:00:00 UTC","54.1","16"
"2022-06-15 12:00:00 UTC","54.3","13"
"2022-06-15 13:00:00 UTC","54.1","11"
"2022-06-15 14:00:00 UTC","55.8","13"
"2022-06-15 15:00:00 UTC","55.2","10"
"2022-06-15 16:00:00 UTC","57.2","6"
"2022-06-15 17:00:00 UTC","61.3","7"
"2022-06-15 18:00:00 UTC","62.8","6"
"2022-06-15 19:00:00 UTC","65.1","5"
"2022-06-15 20:00:00 UTC","63.7","8"
"2022-06-15 21:00:00 UTC","65.1","6"
"2022-06-15 22:00:00 UTC","66.2","6"
"2022-06-15 23:00:00 UTC","65.3","6"
"2022-06-16 00:00:00 UTC","63.1","5"
"2022-06-16 01:00:00 UTC","61.0","1"
"2022-06-16 02:00:00 UTC","60.1","7"
"2022-06-16 03:00:00 UTC","57.4","5"
"2022-06-16 04:00:00 UTC","57.7","2"
"2022-06-16 05:00:00 UTC","57.9","2"
"2022-06-16 06:00:00 UTC","55.8","2"
"2022-06-16 07:00:00 UTC","57.7","10"
"2022-06-16 08:00:00 UTC","56.7","13"
"2022-06-16 09:00:00 UTC","56.5","14"
